grid_id,lat,lon,freq,max_mag,avg_mag,avg_depth,gempa_in_radius_50,density
3.8000000000000003_101.10000000000001,3.849420786,101.1137238,1,5.450784082,5.450784082,10.0,4,6.427601341982727e-05
3.8000000000000003_101.5,3.867026091,101.5619278,1,5.295383963,5.295383963,226.0,3,4.3991334235966194e-05
3.8000000000000003_105.7,3.888783,105.75471,1,5.4657894,5.4657894,48.0,3,4.910522532597528e-05
3.8000000000000003_106.60000000000001,3.866206646,106.6374817,1,5.962292103,5.962292103,10.0,1,3.164952307437626e-05
3.8000000000000003_107.60000000000001,3.870126963,107.6512146,1,5.071653391,5.071653391,406.0,3,8.923480315714219e-05
3.8000000000000003_110.10000000000001,3.8128262,110.15144,1,4.9726463,4.9726463,37.0,4,4.406518379699641e-05
3.8000000000000003_111.10000000000001,3.815168858,111.1666489,1,5.563121521,5.563121521,10.0,4,5.0111723201894694e-05
3.8000000000000003_113.30000000000001,3.88794589,113.3012466,1,5.871565158,5.871565158,10.0,5,6.526035269831452e-05
3.8000000000000003_116.7,3.819692612,116.7136307,1,5.265250379,5.265250379,119.0,3,4.1172382850333946e-05
3.8000000000000003_117.0,3.893165112,117.0504837,1,6.668042571,6.668042571,10.0,6,6.499026672642523e-05
3.8000000000000003_120.4,3.814170837,120.4483414,1,5.291562522,5.291562522,163.0,5,6.69888378280268e-05
3.8000000000000003_122.10000000000001,3.8112688,122.13688,1,4.5739008,4.5739008,600.0,23,0.00025454158128737734
3.8000000000000003_122.30000000000001,3.864579439,122.3359604,1,4.329917854,4.329917854,616.0,36,0.0005002121991346655
3.8000000000000003_122.5,3.834385872,122.5343628,3,4.3881569,4.1972325753333335,580.0,55,0.0007195089681686463
3.8000000000000003_122.60000000000001,3.870882988,122.6934433,1,4.672926361,4.672926361,558.0,66,0.0007506493981973494
3.8000000000000003_122.9,3.844055414375549,122.95146560986328,2,4.934952132930118,4.702770769465059,542.0,63,0.0007478330697933512
3.8000000000000003_123.0,3.8271332643333333,123.04569896666668,3,4.542910114,4.274031280666667,522.3333333333334,53,0.0007025001451409104
3.8000000000000003_123.10000000000001,3.8615015,123.10934,1,4.3460358,4.3460358,539.0,50,0.000628944985443191
3.8000000000000003_123.30000000000001,3.891692638,123.3696136,1,5.067642776,5.067642776,10.0,37,0.00041515026282915913
3.8000000000000003_123.5,3.862476587295532,123.5642318725586,1,3.887109393695673,3.887109393695673,497.0,26,0.00033743890536772184
3.8000000000000003_123.7,3.817372799,123.7220154,1,5.533155435,5.533155435,10.0,25,0.0002853527165475594
3.8000000000000003_124.7,3.804419994,124.7270889,1,3.768986058,3.768986058,10.0,62,0.0007286936960560952
3.8000000000000003_124.80000000000001,3.8378816366359456,124.84064088746744,3,4.308558,3.903047352262307,196.0,56,0.0006345513033999877
3.8000000000000003_124.9,3.806943417,124.9247665,1,3.966835448,3.966835448,296.0,48,0.0005463921325711981
3.8000000000000003_125.30000000000001,3.8332112,125.34316,1,4.7550383,4.7550383,11.0,47,0.0005526948602996815
3.8000000000000003_125.4,3.835934877,125.4810486,1,3.397382368,3.397382368,164.0,82,0.0009374794153980793
3.8000000000000003_125.5,3.892812014,125.5654755,1,4.124602211,4.124602211,10.0,139,0.0013700338149622957
3.8000000000000003_125.60000000000001,3.8387389882500003,125.63065735,4,4.7964094,4.1908937155,118.0,169,0.001677956994621794
3.8000000000000003_125.7,3.843813806144206,125.77070674440104,3,4.5614009,4.081681615134779,109.66666666666667,240,0.0026753416873127643
3.8000000000000003_125.80000000000001,3.8709254265,125.8880348,2,3.991754796,3.9655764465,141.5,272,0.0035537732314933857
3.8000000000000003_125.9,3.853851250180664,125.94582312749024,14,5.582624613,4.311388070383799,113.0,283,0.003805922759690043
3.8000000000000003_126.0,3.8471811500588378,126.06862203853237,7,4.593012784,3.920620389684533,96.42857142857143,332,0.004185197856461892
3.8000000000000003_126.10000000000001,3.869657891,126.12830462857143,7,4.998646249,4.316880661857143,85.28571428571429,368,0.004378238999807483
3.8000000000000003_126.2,3.8504940897499997,126.245863475,4,5.1449543,4.8034941170000005,28.5,473,0.004990277680009437
3.8000000000000003_126.30000000000001,3.841480970373942,126.35957081829427,3,4.895598149,4.204684490451887,121.33333333333333,635,0.006513014110395126
3.8000000000000003_126.4,3.853261744137063,126.45734366214488,11,5.021780162,4.014021823629488,42.18181818181818,807,0.008755523499195578
3.8000000000000003_126.5,3.8530824551077787,126.56007444708533,13,4.736053039,3.6096126339287333,29.692307692307693,956,0.011617298360834768
3.8000000000000003_126.60000000000001,3.848523207154766,126.65648945918579,32,5.25646478,4.0301750183008584,56.375,1073,0.014031111777111171
3.8000000000000003_126.7,3.8425993299398926,126.75592292313476,20,7.293866043769501,4.460930794170271,47.45,1105,0.015397869517238434
3.8000000000000003_126.80000000000001,3.84636682633117,126.85203811500564,38,5.886222,4.232415477123792,37.55263157894737,1092,0.015113489056134358
3.8000000000000003_126.9,3.858490156333333,126.95730324666667,15,4.9726075,4.328290313599999,33.06666666666667,1017,0.013044317404131298
3.8000000000000003_127.0,3.8443061109375,127.0465988875,16,5.267965575,4.231112186375,51.875,878,0.010622850316921078
3.8000000000000003_127.10000000000001,3.863547431555556,127.15433197777777,9,4.9706988,4.362350897444444,23.444444444444443,660,0.0072920183510783426
3.8000000000000003_127.2,3.819849968,127.2229462,1,3.839897345,3.839897345,26.0,517,0.00574485656535666
3.8000000000000003_127.30000000000001,3.876610160009216,127.37429427871093,2,5.737288179,4.7441832658446375,11.0,288,0.002865966484878254
3.8000000000000003_127.4,3.8440802880000002,127.4389498,3,4.6791393,4.050775126666667,125.33333333333333,252,0.0023771005022909944
3.8000000000000003_127.5,3.8266833623333336,127.54774986666666,3,4.460128093,4.207333706,20.666666666666668,186,0.002005651903354348
3.8000000000000003_127.60000000000001,3.83929711575,127.62337495,4,4.590500691,4.3160177255,23.25,178,0.0020066141693805143
3.8000000000000003_127.7,3.8678951,127.76813,1,5.1174544,5.1174544,96.0,164,0.0022624946190020504
3.8000000000000003_127.80000000000001,3.8374263762,127.84614714,5,4.6900017,4.249810689599999,71.8,164,0.0024377479915462926
3.8000000000000003_127.9,3.86125313725,127.9335403,4,4.97985866,4.43242439275,107.0,162,0.0023748624435789407
3.8000000000000003_128.0,3.8386438226719055,128.030097748291,8,5.8214703,4.69894800794106,40.375,166,0.002221644003721869
3.8000000000000003_128.1,3.866034746170044,128.1204833984375,1,4.92990678763248,4.92990678763248,26.0,164,0.0019161525137537166
3.8000000000000003_128.20000000000002,3.800746202,128.2815094,1,5.004163246,5.004163246,270.0,152,0.0015860315785771598
3.8000000000000003_128.3,3.8476394555,128.37018790000002,2,3.963291,3.7616885035000003,73.0,135,0.0015420179215998378
3.8000000000000003_128.4,3.88382881875,128.46585844999998,4,4.580845688,4.26948064925,38.5,115,0.0015439013938022639
3.8000000000000003_128.5,3.869535446,128.54981995,2,5.601172103,5.014809421,30.5,104,0.0015281901736874355
3.8000000000000003_128.6,3.820916891,128.64871216666666,3,4.81655369,4.733075673,42.666666666666664,101,0.0014549847043276588
3.8000000000000003_128.70000000000002,3.8480033080000005,128.74497986666668,3,4.620000016,4.594958293666667,30.666666666666668,88,0.0011696701234395076
3.8000000000000003_132.70000000000002,3.873781681,132.713028,1,4.730075344,4.730075344,10.0,3,6.254447877328197e-05
3.8000000000000003_95.10000000000001,3.806190729,95.16378784,1,3.535808736,3.535808736,14.0,37,0.00037951220888027563
3.8000000000000003_95.30000000000001,3.806499242782593,95.39450073242188,1,2.739702068425083,2.739702068425083,28.0,92,0.0010196228954394758
3.8000000000000003_95.5,3.8616800309108887,95.55603408964843,2,3.907144039053988,3.263877628026994,17.0,204,0.0019764342902417967
3.8000000000000003_95.60000000000001,3.8372050609999997,95.6482468575,4,3.453069301,3.3834903575,20.25,223,0.0027012129161523234
3.8000000000000003_95.7,3.856688160875,95.755749595,8,5.5468882,4.0508814535,28.375,242,0.00362103625472589
3.8000000000000003_95.80000000000001,3.8469563464809733,95.85234985222787,15,5.354191237,4.199825436792491,31.466666666666665,254,0.004175102262775464
3.8000000000000003_95.9,3.849467924678484,95.94754464145508,14,4.927657707,3.3832414350879247,27.357142857142858,257,0.004319557783219168
3.8000000000000003_96.0,3.833761151794416,96.02871263669364,7,4.294998645,3.6081447064278263,28.428571428571427,255,0.004036179346947579
3.8000000000000003_96.10000000000001,3.82571745875,96.1522141175,4,3.9105277,3.4558908002499997,33.0,257,0.0033097911793685464
3.8000000000000003_96.2,3.87235254025,96.23105812,4,3.894180691,3.52927182575,27.25,248,0.002944027106721935
3.8000000000000003_96.30000000000001,3.8394121854285714,96.35180879285714,7,5.272931473,3.597826046857143,47.285714285714285,207,0.0023889722859320468
3.8000000000000003_96.4,3.8084447,96.457535,1,4.5131517,4.5131517,16.0,185,0.002173608017168962
3.8000000000000003_96.5,3.8538977303333333,96.54610697666668,3,4.399402799,3.7403538066666666,64.33333333333333,195,0.0022027863969614194
3.8000000000000003_96.80000000000001,3.840055704,96.828243255,2,4.294187073,3.9873726639999996,61.5,199,0.0026042445625295914
3.8000000000000003_97.10000000000001,3.8546291589983523,97.16117477578125,2,4.424199114,3.8269868919864996,107.5,242,0.0022119733499591245
3.8000000000000003_97.2,3.845485687,97.29238892,1,4.028181526,4.028181526,10.0,289,0.0023854045592642393
3.8000000000000003_97.4,3.8876445293426514,97.46723175048828,1,2.407406876291044,2.407406876291044,115.0,247,0.0033299045427366025
3.8000000000000003_97.5,3.8436336177142856,97.57324436714285,7,3.51384699,3.007723570857143,11.0,240,0.003621175386027359
3.8000000000000003_97.60000000000001,3.8383144802592595,97.64277677222223,27,4.880904518,3.201163236555556,14.25925925925926,242,0.003568313440110694
3.8000000000000003_97.7,3.8361632825000003,97.77446365,2,3.369836911,2.9793544445,73.5,208,0.002810261924517172
3.8000000000000003_97.80000000000001,3.8836843969999997,97.82998656999999,2,3.172929686,2.9562809525000002,10.0,188,0.002187915374908771
3.8000000000000003_98.60000000000001,3.83065176,98.67307281,1,2.945680439,2.945680439,144.0,16,0.0002449758755502503
3.9000000000000004_100.80000000000001,3.93124342,100.8861084,1,5.562344094,5.562344094,10.0,4,6.901170027034796e-05
3.9000000000000004_101.80000000000001,3.976867437,101.8283463,1,5.762685818,5.762685818,10.0,2,4.340967084942581e-05
3.9000000000000004_104.0,3.940320492,104.0309372,1,5.384546125,5.384546125,234.0,3,5.8704653050693525e-05
3.9000000000000004_107.60000000000001,3.905920982,107.6379318,1,5.879824386,5.879824386,142.0,3,8.97084184918474e-05
3.9000000000000004_107.7,3.9384694,107.73373,1,6.2912578,6.2912578,10.0,4,8.810661609589271e-05
3.9000000000000004_110.4,3.9846096,110.49606,1,5.9014122,5.9014122,10.0,6,8.341840247923274e-05
3.9000000000000004_110.7,3.9834935665,110.75164415,2,6.565453237,6.0828078869999995,232.0,6,9.652659345511443e-05
3.9000000000000004_112.0,3.9044929,112.08067,1,5.94553,5.94553,93.0,2,4.505687063530111e-05
3.9000000000000004_112.7,3.956777573,112.7556763,1,5.980963438,5.980963438,10.0,2,4.032492547937746e-05
3.9000000000000004_113.9,3.917137384,113.9477386,1,5.725148147,5.725148147,10.0,3,4.4636014906307834e-05
3.9000000000000004_114.9,3.965637684,114.9494476,1,5.737947085,5.737947085,10.0,2,3.704457475277205e-05
3.9000000000000004_117.30000000000001,3.943398476,117.3607025,1,4.545005266,4.545005266,10.0,10,0.00012772294459437847
3.9000000000000004_118.60000000000001,3.913077116,118.6931458,1,5.889714715,5.889714715,10.0,1,3.267155885852364e-05
3.9000000000000004_119.10000000000001,3.986700058,119.1490173,1,5.833525806,5.833525806,10.0,4,4.476514199297969e-05
3.9000000000000004_122.30000000000001,3.9163995,122.37637,1,4.9058998,4.9058998,583.0,39,0.0005116806944044182
3.9000000000000004_122.4,3.9195444545,122.4241572,2,5.1000893,4.714306305499999,582.0,42,0.0005642463486270966
3.9000000000000004_122.5,3.951000188972473,122.5943821472168,2,4.8951261,4.433441294029206,557.0,55,0.0006716401052473736
3.9000000000000004_122.60000000000001,3.931020902,122.64851786666668,3,4.7665113,4.576288877333333,550.6666666666666,57,0.0007065367463513898
3.9000000000000004_122.80000000000001,3.922611952,122.8888779,1,4.176942813,4.176942813,566.0,54,0.0007221991807994749
3.9000000000000004_122.9,3.964296818,122.9434891,1,4.307323949,4.307323949,561.0,53,0.0006844116322184019
3.9000000000000004_123.30000000000001,3.900575161,123.3588333,1,4.33121755,4.33121755,500.0,36,0.00041973637869481464
3.9000000000000004_123.5,3.977446318,123.5210342,1,4.511736816,4.511736816,490.0,28,0.00035962695904614094
3.9000000000000004_124.10000000000001,3.921631575,124.1725388,1,4.674304599,4.674304599,366.0,31,0.0003530495236585469
3.9000000000000004_124.4,3.968494415,124.4901657,1,4.036813695,4.036813695,341.0,64,0.0006493519474968835
3.9000000000000004_124.7,3.976685286,124.748436,1,4.758000136,4.758000136,278.0,62,0.0007410283381219127
3.9000000000000004_125.4,3.965822,125.47016,1,4.5975335,4.5975335,120.0,82,0.000983052933980824
3.9000000000000004_125.5,3.9157007,125.51395,1,4.5172927,4.5172927,51.0,114,0.0011342714889960293
3.9000000000000004_125.60000000000001,3.907856226,125.6079636,1,3.919872327,3.919872327,34.0,160,0.001641921973136554
3.9000000000000004_125.7,3.9671149732,125.77440607999999,5,5.0585981,4.2093197464,85.8,253,0.0030327002041423807
3.9000000000000004_125.80000000000001,3.9466303662878217,125.86931626061198,6,5.0580378,4.194934990073308,121.5,280,0.00365543707360118
3.9000000000000004_125.9,3.9623816663894376,125.95525291645953,11,5.093297784,4.445236029630941,115.9090909090909,309,0.004118686728916932
3.9000000000000004_126.0,3.9546124340518496,126.03331755668945,4,4.494720219,3.9707008702895386,104.25,327,0.004305857559328057
3.9000000000000004_126.10000000000001,3.9599042979988144,126.14646302484654,7,4.797164053,4.05455357626268,105.57142857142857,395,0.0045291382968066715
3.9000000000000004_126.2,3.940357764333333,126.23035683333335,3,5.046021947,4.344306722333333,47.333333333333336,491,0.004932374831754791
3.9000000000000004_126.30000000000001,3.9513470650004634,126.36974334125,5,4.781951842,3.7730614571001526,50.4,649,0.006792646453291436
3.9000000000000004_126.4,3.9578498338462373,126.4574050812378,8,4.9659298,4.3347565017351455,48.875,804,0.008807357129932051
3.9000000000000004_126.5,3.9638865346638275,126.56098033148147,27,4.931611025,3.7426378065968566,43.03703703703704,936,0.011577252340768217
3.9000000000000004_126.60000000000001,3.9510203104732806,126.64551543811223,26,4.9705548,3.7667211038190738,28.576923076923077,1030,0.01360602340225069
3.9000000000000004_126.7,3.956627003094446,126.74747524700139,17,6.2274207,4.406382512440764,59.11764705882353,1087,0.014807305978485888
3.9000000000000004_126.80000000000001,3.9571888196551726,126.85092695172413,29,5.709736252,4.491557352862069,48.62068965517241,1082,0.014277647711994662
3.9000000000000004_126.9,3.9493333614784225,126.9530797243536,21,5.8164197,4.575832714403907,34.714285714285715,1022,0.012299755317613903
3.9000000000000004_127.0,3.9549460957777773,127.0443952888889,9,4.874567753,4.250112801777778,38.77777777777778,869,0.00968629082838365
3.9000000000000004_127.10000000000001,3.9394007405,127.1401355,4,5.007259236,4.484841229,33.0,645,0.007103320869918558
3.9000000000000004_127.2,3.939592226080054,127.24936058554688,5,4.745026,4.203687626302689,12.0,445,0.004523153872501274
3.9000000000000004_127.30000000000001,3.9450678693333336,127.35450536666667,3,4.7398591,4.196502146,10.0,276,0.0028632210471800624
3.9000000000000004_127.60000000000001,3.986065865,127.6598129,1,4.459037547,4.459037547,10.0,169,0.0018443268727624436
3.9000000000000004_127.7,3.946436882024292,127.75834148733725,6,4.859842767,4.201878472450814,121.0,169,0.002091638035895472
3.9000000000000004_127.80000000000001,3.936703205,127.8528824,2,4.429590778,4.2037779335,90.0,166,0.002225851041521611
3.9000000000000004_127.9,3.9710046533333334,127.96077326666666,3,4.986326799,4.880923938666666,46.333333333333336,172,0.0020862329335030096
3.9000000000000004_128.0,3.93896691,128.09205626666667,3,4.767606999,4.205328651333333,12.666666666666666,167,0.0018845551707338034
3.9000000000000004_128.1,3.965931413,128.15465715,2,4.6280583,4.6257856695,30.0,149,0.0017033966632214455
3.9000000000000004_128.20000000000002,3.9406930205000004,128.2920456,2,4.738161618,4.505620446,10.0,132,0.0015443620932353561
3.9000000000000004_128.4,3.9573020456,128.44805300000002,5,4.695382557,4.335823597399999,17.8,110,0.0014900272701168632
3.9000000000000004_128.5,3.9447189571313475,128.58843992363282,2,5.11765812524405,4.9354144381220255,36.0,102,0.001390279422268905
3.9000000000000004_128.6,3.942746282,128.6418762,2,4.598131859,4.582217656,21.5,92,0.0012932234812188233
3.9000000000000004_128.8,3.939875841,128.824295,1,4.828831865,4.828831865,10.0,72,0.0007691808489946327
3.9000000000000004_137.8,3.943538904,137.8445282,1,5.384017824,5.384017824,10.0,1,3.172715361835373e-05
3.9000000000000004_95.0,3.988796,95.054573,1,4.4366707,4.4366707,155.0,21,0.0002361515473370021
3.9000000000000004_95.30000000000001,3.931652546,95.33938599,1,3.909603314,3.909603314,17.0,76,0.0007835745138827677
3.9000000000000004_95.4,3.9702777874999997,95.443824775,2,4.183059,3.8138614305000003,30.5,116,0.0012244616137085569
3.9000000000000004_95.5,3.9541758895,95.55635834,4,3.893386574,3.536421121,24.25,188,0.0019463112989073887
3.9000000000000004_95.60000000000001,3.93963815,95.666435,2,4.1589187,4.0173885,17.0,224,0.002868814990228461
3.9000000000000004_95.7,3.94448328,95.75984446333332,3,4.898010674,3.7920455376666666,36.0,236,0.003644359407953844
3.9000000000000004_95.80000000000001,3.9507086276,95.863291931,10,4.92637551,4.046052299299999,34.3,247,0.004232235400527462
3.9000000000000004_95.9,3.9499894122128842,95.9454184627105,18,5.128742294,3.6938241668904936,33.166666666666664,258,0.004351924556688865
3.9000000000000004_96.0,3.950019595,96.058566895,4,4.9135258,4.0996076595,56.5,251,0.003998648522773584
3.9000000000000004_96.10000000000001,3.967387101256539,96.15856829433314,7,4.1691544,3.204817593593472,34.714285714285715,250,0.003441049104819534
3.9000000000000004_96.2,3.959436559692969,96.24942169142578,5,3.944591771,3.2915443565543825,39.0,251,0.002983351393805216
3.9000000000000004_96.30000000000001,3.9638607500000003,96.3266905,2,3.575984,3.2121863,29.0,229,0.0027151041762426744
3.9000000000000004_96.4,3.913657904,96.48869324,1,2.815933998,2.815933998,31.0,186,0.002286922484744273
3.9000000000000004_96.5,3.9490609035,96.529842255,2,3.914803854,3.1242583770000003,46.5,202,0.0023628264362618562
3.9000000000000004_96.60000000000001,3.94445144125,96.662521485,4,3.8140507,3.29064116575,53.0,204,0.0023742813167373206
3.9000000000000004_96.7,3.93102026,96.78232574500001,2,3.678311067,3.5045902005,10.0,208,0.002440294021178433
3.9000000000000004_96.80000000000001,3.9548899333333334,96.83802795000001,3,4.305979535,3.692020446333333,26.0,208,0.0024349841093715264
3.9000000000000004_96.9,3.914901018298462,96.95369465851563,3,2.831325811,2.546352544911612,34.0,203,0.0024212421254445624
3.9000000000000004_97.0,3.9405284816666666,97.02790078333334,3,3.6063792,2.9994449606666667,54.666666666666664,192,0.002312162670547291
3.9000000000000004_97.2,3.9902501,97.280807,1,2.7214551,2.7214551,40.0,258,0.002678054704985973
3.9000000000000004_97.30000000000001,3.922187805,97.30239868,1,2.732573967,2.732573967,10.0,281,0.0025876482443621643
3.9000000000000004_97.4,3.972843885421753,97.4386749267578,1,2.703802902036726,2.703802902036726,6.0,251,0.0033715095407670015
3.9000000000000004_97.60000000000001,3.9292240936666665,97.66002146333334,3,2.97328346,2.6905840743333336,27.666666666666668,225,0.0033131123192830588
3.9000000000000004_97.7,3.9406591655,97.747001645,2,4.333285862,3.6375776565000004,10.0,217,0.0026733161697163215
3.9000000000000004_97.80000000000001,3.941455126,97.82724762,1,3.04023141,3.04023141,10.0,208,0.0019982139483133024
3.9000000000000004_98.10000000000001,3.9502856729999998,98.119564055,2,4.016702893,3.2788019705,10.0,36,0.00047680569671465544
3.9000000000000004_98.2,3.986963511,98.26168823,1,3.845386525,3.845386525,194.0,18,0.0002546013137318024
3.9000000000000004_98.60000000000001,3.9056177,98.69519,1,3.2038854,3.2038854,62.0,5,0.00013767851250728573
4.0_103.5,4.091405392,103.590271,1,5.769430251,5.769430251,216.0,1,3.480928738042171e-05
4.0_109.0,4.080639839,109.0638809,1,5.914214615,5.914214615,10.0,1,3.357427629444122e-05
4.0_111.80000000000001,4.031104565,111.8522034,1,5.931733888,5.931733888,10.0,2,4.56742978628435e-05
4.0_117.30000000000001,4.075414181,117.384079,1,4.491098934,4.491098934,17.0,4,9.430792682866845e-05
4.0_117.5,4.071479321,117.5735092,1,3.67669156,3.67669156,35.0,9,0.00010865912947277895
4.0_120.30000000000001,4.050533295,120.3830948,1,5.188305368,5.188305368,499.0,4,6.221349060026531e-05
4.0_121.7,4.086359024,121.7332001,1,5.414040622,5.414040622,10.0,3,8.482313351162748e-05
4.0_122.5,4.026486396789551,122.58385467529295,1,4.443775465417157,4.443775465417157,573.0,45,0.000603552700105754
4.0_122.7,4.029563427,122.7537537,1,4.620723723,4.620723723,569.0,54,0.0006665241143930489
4.0_122.80000000000001,4.099064827,122.8812408,1,4.262602339,4.262602339,557.0,52,0.0006378098001940473
4.0_122.9,4.027932885,122.93668170000001,2,4.819771954,4.696471627,583.0,53,0.0006575665183571233
4.0_123.2,4.072087765,123.2375488,1,4.490521999,4.490521999,537.0,52,0.0004927641946062191
4.0_123.4,4.0185256,123.4449539,1,4.851627471,4.851627471,10.0,33,0.00039215186529697863
4.0_123.5,4.047533512,123.566452,1,4.385377661,4.385377661,467.0,26,0.0003479041824291616
4.0_123.60000000000001,4.045951366,123.6250076,1,4.479953602,4.479953602,10.0,25,0.0003217323491425873
4.0_123.9,4.003758907,123.9123611,1,4.374947666,4.374947666,362.0,24,0.0002604855458764315
4.0_124.0,4.0695319,124.07718,1,5.0870623,5.0870623,10.0,26,0.0003225600295421634
4.0_124.2,4.0836873055322265,124.29204941655274,2,4.55435725459021,4.522372853795105,185.0,43,0.0005142583793255499
4.0_124.30000000000001,4.033893585,124.3808212,1,4.551960586,4.551960586,356.0,49,0.0005813149392037328
4.0_124.5,4.083494425,124.5588493,2,4.464809334,4.449386581000001,316.0,61,0.0008235872038829373
4.0_124.7,4.0435943605,124.74933619999999,2,4.138681543,4.1100067110000005,18.0,61,0.0007983167808736258
4.0_124.80000000000001,4.048993587,124.8677826,1,4.676334421,4.676334421,293.0,53,0.0006779961852784634
4.0_125.10000000000001,4.065179824829102,125.1026153564453,1,4.0842013630240475,4.0842013630240475,32.0,47,0.0004048010056713958
4.0_125.4,4.003486633,125.4691772,1,4.958909573,4.958909573,510.0,92,0.0010099412918249528
4.0_125.5,4.051543005,125.5561625,2,4.510127,4.1170527235,79.5,157,0.001535069926877515
4.0_125.60000000000001,4.0658717155,125.64455795,2,4.526385642,4.404493874,78.5,203,0.002207547670744948
4.0_125.7,4.085529566,125.74568175,2,4.620666994,4.314337633999999,158.0,252,0.0031123260628172582
4.0_125.80000000000001,4.048463826541943,125.86685465207032,5,5.0420111,4.564632878677232,108.0,292,0.003921093209425694
4.0_125.9,4.03741340624043,125.9445648259961,5,4.549327349,4.113958773362262,106.0,310,0.004253379442229828
4.0_126.0,4.09679985,126.0003662,1,5.727568433,5.727568433,148.0,331,0.004477812946178401
4.0_126.10000000000001,4.04360063874642,126.14287186404623,6,4.962625989,4.213914113134891,122.5,397,0.004568166911376294
4.0_126.2,4.03346788875,126.24627875,4,4.506242404,3.864868146,44.75,508,0.0050510784504335556
4.0_126.30000000000001,4.030041122294092,126.35702971521485,5,5.354748763,4.622359531767907,24.2,618,0.006465144303227711
4.0_126.4,4.050716877010193,126.468223588208,4,4.269065958,3.3288060484962303,29.75,771,0.008804291004092444
4.0_126.5,4.047846104601196,126.56776738904621,18,4.778271,3.6968839864266068,35.333333333333336,888,0.011308520840218701
4.0_126.60000000000001,4.0528353816982845,126.64709503208513,28,4.979664874,3.8950234981285847,34.0,934,0.012911684143396223
4.0_126.7,4.054301428869565,126.75366473043479,23,5.624707514,4.269059179739131,43.91304347826087,964,0.013855221247519027
4.0_126.80000000000001,4.054320597020166,126.83446148073828,25,6.106072,4.173226608444402,36.68,977,0.013361903457045073
4.0_126.9,4.069710397,126.94610627,10,4.742193047,4.0966868315,41.2,900,0.010988199738610753
4.0_127.0,4.041793072571428,127.04333938571429,7,4.9963527,4.426835328571428,32.42857142857143,800,0.008740865038396719
4.0_127.10000000000001,4.041706675444444,127.14603545555555,9,4.7508517,4.487310517,60.0,579,0.006044443959718697
4.0_127.2,4.0435018666666664,127.26526000000001,3,4.8612077,4.669430466666666,39.333333333333336,364,0.0036526397494464646
4.0_127.4,4.0548097905,127.46417245,2,4.884467847,4.7054413235000005,54.0,179,0.001830117765907554
4.0_127.60000000000001,4.063061467500001,127.66741694999999,2,5.1963198,4.7161300675,63.0,164,0.001789625620675406
4.0_127.7,4.024818659,127.73158645000001,2,4.606883516,4.506603672,103.0,171,0.0019230915433453661
4.0_127.80000000000001,4.003068923950195,127.88858032226562,1,3.2190080351794816,3.2190080351794816,53.0,164,0.002075683030972792
4.0_127.9,4.0346353055,127.96136855,2,4.469030229,4.3308215385,58.5,159,0.001934773014491313
4.0_128.0,4.065401077,128.090332,1,6.386436124,6.386436124,170.0,149,0.0016424607647305485
4.0_128.1,4.069080352700379,128.14667129941407,4,4.837328406,4.238309073290526,205.75,140,0.0015450255414490618
4.0_128.20000000000002,4.028986931,128.2392578,1,4.656916501,4.656916501,43.0,131,0.0014991069863945657
4.0_128.3,4.042171954886596,128.36402893066406,2,4.393330707,4.276764905087957,13.0,112,0.001413885072158847
4.0_128.4,4.0104482175000005,128.4551239,2,4.614769622,4.5171745965,10.0,102,0.0014209586438028933
4.0_128.5,4.0549128055,128.555282575,4,4.800884411,4.48383603025,35.0,89,0.0012396114965812686
4.0_128.6,4.043670813333333,128.66239926666665,3,5.428741236,4.816523457333333,31.333333333333332,82,0.001052631821691964
4.0_128.70000000000002,4.0940184595,128.70438385,2,4.4020037,4.395146137999999,10.0,74,0.0008458338543534215
4.0_128.8,4.07920599,128.8064575,1,3.853801284,3.853801284,10.0,55,0.0006120568853574073
4.0_129.5,4.0494971,129.57724,1,5.028558,5.028558,276.0,2,3.567778086058937e-05
4.0_132.4,4.097162247,132.49823,1,5.205020096,5.205020096,750.0,4,5.7149752253963695e-05
4.0_135.4,4.036547661,135.448288,1,5.960203248,5.960203248,10.0,2,3.617060467668155e-05
4.0_95.10000000000001,4.08245039,95.18655396,1,4.132171623,4.132171623,39.0,49,0.0004750396937949991
4.0_95.4,4.083166599,95.47382355,1,3.900517259,3.900517259,21.0,122,0.0012957042501654061
4.0_95.5,4.010578156,95.51659393,1,3.781506491,3.781506491,10.0,162,0.0016091650221712083
4.0_95.60000000000001,4.067648887833333,95.63816579166667,6,3.669126728,3.1702243639999996,31.833333333333332,205,0.002311792061149175
4.0_95.7,4.040397413581543,95.76367189119628,4,4.154202178,3.5172954147933844,17.75,232,0.003332395873606537
4.0_95.80000000000001,4.05889384653483,95.85358546828776,6,4.916667984,3.666164764071887,36.0,242,0.003706816073488885
4.0_95.9,4.040533011034122,95.94953692580077,17,4.830514961,3.3592186818812135,35.470588235294116,256,0.0039916869251192325
4.0_96.0,4.0388999016666665,96.07060509,3,4.07735,3.6878551456666666,47.666666666666664,262,0.0037512377263486255
4.0_96.10000000000001,4.057317892617431,96.15437825439453,3,2.999615744401934,2.873918767293349,43.333333333333336,291,0.0034656862057029
4.0_96.2,4.0289337875,96.26402683,2,2.862887215,2.7228255575,34.5,286,0.003113307600645885
4.0_96.30000000000001,4.023598339,96.33907328666668,3,3.6134824,3.554699351,41.0,280,0.0029387824406311345
